,date,close,inflated
267,2011-03-15 01:00:00,0.9,1.1047671468270484
268,2011-03-18 01:00:00,0.87,1.0679415752661465
269,2011-03-21 01:00:00,0.79,0.9697400511037424
270,2011-03-24 01:00:00,0.86,1.055666384745846
271,2011-03-27 01:00:00,0.9,1.1047671468270484
272,2011-03-30 01:00:00,0.8,0.9820152416240429
273,2011-04-02 01:00:00,0.8,0.9757320836260482
274,2011-04-05 01:00:00,0.77,0.9391421304900714
275,2011-04-08 01:00:00,0.78,0.9513387815353971
276,2011-04-11 01:00:00,0.76,0.9269454794447458
277,2011-04-14 01:00:00,0.99,1.2074684534872344
278,2011-04-17 01:00:00,1.09,1.3294349639404908
279,2011-04-20 01:00:00,1.19,1.4514014743937467
280,2011-04-23 01:00:00,1.38,1.6831378442549332
281,2011-04-26 01:00:00,1.71,2.085627328750678
282,2011-04-29 01:00:00,2.66,3.2443091780566107
283,2011-05-02 01:00:00,3.95,4.795120019118089
284,2011-05-05 01:00:00,3.56,4.321677789382379
285,2011-05-08 01:00:00,3.75,4.552329132074135
286,2011-05-11 01:00:00,5.41,6.567493494538954
287,2011-05-14 01:00:00,8.56,10.391449965481227
288,2011-05-17 01:00:00,8.47,10.28219406631145
289,2011-05-20 01:00:00,7.28,8.837588288399923
290,2011-05-23 01:00:00,6.81,8.26702970384663
291,2011-05-26 01:00:00,7.95,9.650937759997168
292,2011-05-29 01:00:00,8.68,10.5371244977076
293,2011-06-01 01:00:00,9.47,11.508473697734381
294,2011-06-04 01:00:00,15.05,18.289601811077343
295,2011-06-07 01:00:00,19.19,23.32076137904148
296,2011-06-10 01:00:00,32.34,39.3013769149662
297,2011-06-13 01:00:00,24.87,30.223415085813524
298,2011-06-16 01:00:00,19.99,24.292966126474155
299,2011-06-19 01:00:00,17.6,21.38850444351902
300,2011-06-22 01:00:00,15.39,18.70278882873623
301,2011-06-25 01:00:00,16.95,20.598588086229963
302,2011-06-28 01:00:00,17.89,21.740928664463365
303,2011-07-01 01:00:00,17.38,21.102450403236514
304,2011-07-04 01:00:00,15.74,19.111195014208445
305,2011-07-07 01:00:00,16.44,19.961121094891162
306,2011-07-10 01:00:00,15.16,18.40697054735705
307,2011-07-13 01:00:00,14.52,17.629895273589998
308,2011-07-16 01:00:00,14.25,17.302066642469526
309,2011-07-19 01:00:00,13.93,16.913529005586
310,2011-07-22 01:00:00,13.94,16.92567080673861
311,2011-07-25 01:00:00,14.16,17.192790432096032
312,2011-07-28 01:00:00,14.1,17.119939625180372
313,2011-07-31 01:00:00,14.06,17.071372420569933
314,2011-08-03 01:00:00,13.37,16.188945684080426
315,2011-08-06 01:00:00,11.42,13.827805513253438
316,2011-08-09 01:00:00,9.66,11.696725153942927
317,2011-08-12 01:00:00,10.35,12.532205522081705
318,2011-08-15 01:00:00,11.4,13.803588690988546
319,2011-08-18 01:00:00,11.39,13.791480279856101
320,2011-08-21 01:00:00,11.75,14.22738308062416
321,2011-08-24 01:00:00,11.47,13.88834756891567
322,2011-08-27 01:00:00,10.01,12.12051954357854
323,2011-08-30 01:00:00,9.4,11.381906464499329
324,2011-09-02 01:00:00,8.46,10.228184707059398
325,2011-09-05 01:00:00,8.56,10.349085235511637
326,2011-09-08 01:00:00,7.53,9.10380979245358
327,2011-09-11 01:00:00,6.49,7.846444296550295
328,2011-09-14 01:00:00,6.19,7.483742711193579
329,2011-09-17 01:00:00,5.18,6.262647373825968
330,2011-09-20 01:00:00,5.89,7.121041125836863
331,2011-09-23 01:00:00,5.8,7.012230650229848
332,2011-09-26 01:00:00,5.49,6.637439012027908
333,2011-09-29 01:00:00,4.95,5.984576158385819
334,2011-10-02 01:00:00,5.27,6.384627309304348
335,2011-10-05 01:00:00,5.03,6.0938662933208505
336,2011-10-08 01:00:00,4.79,5.803105277337349
337,2011-10-11 01:00:00,4.23,5.124662906709184
338,2011-10-14 01:00:00,4.37,5.294273499366225
339,2011-10-17 01:00:00,3.87,4.688521382733934
340,2011-10-20 01:00:00,2.59,3.137795964155268
341,2011-10-23 01:00:00,3.31,4.010079012105767
342,2011-10-26 01:00:00,3.0,3.6345126997937474
343,2011-10-29 01:00:00,3.39,4.106999350766935
344,2011-11-01 01:00:00,3.38,4.098341510851788
345,2011-11-04 01:00:00,3.28,3.9770888034301373
346,2011-11-07 00:00:00,3.04,3.6860823056181764
347,2011-11-10 00:00:00,3.09,3.7467086593290015
348,2011-11-13 00:00:00,3.11,3.7709592008133317
349,2011-11-16 00:00:00,2.67,3.2374472881580694
350,2011-11-19 00:00:00,2.37,2.873689165893118
351,2011-11-22 00:00:00,2.3,2.7888122706979623
352,2011-11-25 00:00:00,2.48,3.0070671440569336
353,2011-11-28 00:00:00,2.51,3.0434429562834286
354,2011-12-01 00:00:00,3.0,3.6465755609911734
355,2011-12-04 00:00:00,3.1,3.7681280796908787
356,2011-12-07 00:00:00,3.06,3.7195070722109964
357,2011-12-10 00:00:00,3.04,3.6951965684710557
358,2011-12-13 00:00:00,3.33,4.047698872700202
359,2011-12-16 00:00:00,3.2,3.889680598390585
360,2011-12-19 00:00:00,3.36,4.084164628310114
361,2011-12-22 00:00:00,4.08,4.959342762947996
362,2011-12-25 00:00:00,4.06,4.935032259208054
363,2011-12-28 00:00:00,4.09,4.971498014817966
364,2011-12-31 00:00:00,4.47,5.433397585876848
365,2012-01-03 00:00:00,5.45,6.595590408753006
366,2012-01-06 00:00:00,6.6,7.987320495003639
367,2012-01-09 00:00:00,7.2,8.71344054000397
368,2012-01-12 00:00:00,7.1,8.592420532503915
369,2012-01-15 00:00:00,6.81,8.241462510753756
370,2012-01-18 00:00:00,6.97,8.435094522753843
371,2012-01-21 00:00:00,6.57,7.951014492753624
372,2012-01-24 00:00:00,6.47,7.829994485253568
373,2012-01-27 00:00:00,6.08,7.358016456003353
374,2012-01-30 00:00:00,5.72,6.922344429003154
375,2012-02-02 00:00:00,5.77,6.95224388679759
376,2012-02-05 00:00:00,5.99,7.2173207767621435
377,2012-02-08 00:00:00,5.74,6.916097038166061
378,2012-02-11 00:00:00,5.94,7.157076029042928
379,2012-02-14 00:00:00,5.69,6.855852290446845
380,2012-02-17 00:00:00,4.74,5.71120208378173
381,2012-02-20 00:00:00,4.38,5.27743990020337
382,2012-02-23 00:00:00,4.63,5.578663638799453
383,2012-02-26 00:00:00,5.05,6.084719519640872
384,2012-02-29 00:00:00,4.98,6.00037687283397
385,2012-03-03 00:00:00,4.94,5.907317604798773
386,2012-03-06 00:00:00,5.04,6.026898932831137
387,2012-03-09 00:00:00,4.99,5.967108268814955
388,2012-03-12 01:00:00,4.98,5.955150136011719
389,2012-03-15 01:00:00,5.45,6.517182377763828
390,2012-03-18 01:00:00,5.4,6.457391713747646
391,2012-03-21 01:00:00,4.95,5.9192757376020095
392,2012-03-24 01:00:00,4.81,5.751861878356699
393,2012-03-27 01:00:00,4.74,5.6681549487340455
394,2012-03-30 01:00:00,4.85,5.7996944095696445
395,2012-04-02 01:00:00,4.97,5.925291522698133
396,2012-04-05 01:00:00,4.96,5.9133694069582985
397,2012-04-08 01:00:00,4.94,5.889525175478627
398,2012-04-11 01:00:00,4.9,5.841836712519287
399,2012-04-14 01:00:00,4.97,5.925291522698133
400,2012-04-17 01:00:00,4.99,5.949135754177804
401,2012-04-20 01:00:00,5.19,6.18757806897451
402,2012-04-23 01:00:00,5.3,6.318721342112697
403,2012-04-26 01:00:00,5.16,6.151811721755004
404,2012-04-29 01:00:00,5.09,6.068356911576156
405,2012-05-02 01:00:00,5.04,6.015805756804387
406,2012-05-05 01:00:00,5.15,6.147103104671149
407,2012-05-08 01:00:00,5.1,6.087422492004438
408,2012-05-11 01:00:00,5.1,6.087422492004438
409,2012-05-14 01:00:00,5.01,5.979997389204359
410,2012-05-17 01:00:00,5.1,6.087422492004438
411,2012-05-20 01:00:00,5.14,6.135166982137806
412,2012-05-23 01:00:00,5.13,6.1232308596044644
413,2012-05-26 01:00:00,5.15,6.147103104671149
414,2012-05-29 01:00:00,5.16,6.159039227204492
415,2012-06-01 01:00:00,5.21,6.227852343144004
416,2012-06-04 01:00:00,5.27,6.299574251126469
417,2012-06-07 01:00:00,5.48,6.550600929065096
418,2012-06-10 01:00:00,5.68,6.78967395567331
419,2012-06-13 01:00:00,5.76,6.8853031663165964
420,2012-06-16 01:00:00,6.27,7.4949393841675445
421,2012-06-19 01:00:00,6.48,7.745966062106171
422,2012-06-22 01:00:00,6.8,8.128482904679315
423,2012-06-25 01:00:00,6.56,7.841595272749457
424,2012-06-28 01:00:00,6.58,7.865502575410279
425,2012-07-01 01:00:00,6.69,8.010047402053216
426,2012-07-04 01:00:00,6.71,8.033993732104197
427,2012-07-07 01:00:00,6.74,8.069913227180669
428,2012-07-10 01:00:00,6.98,8.357269187792443
429,2012-07-13 01:00:00,7.46,8.931981109015991
430,2012-07-16 01:00:00,7.8,9.339068719882672
431,2012-07-19 01:00:00,9.37,11.218855628884697
432,2012-07-22 01:00:00,9.53,11.410426269292547
433,2012-07-25 01:00:00,8.91,10.66809003771213
434,2012-07-28 01:00:00,8.95,10.715982697814091
435,2012-07-31 01:00:00,9.22,11.03925815350234
436,2012-08-03 01:00:00,10.12,12.049784051497749
437,2012-08-06 01:00:00,11.21,13.347636286293456
438,2012-08-09 01:00:00,11.35,13.514332903606665
439,2012-08-12 01:00:00,11.64,13.859633039469745
440,2012-08-15 01:00:00,12.3,14.645488521089163
441,2012-08-18 01:00:00,15.37,18.300907200743122
442,2012-08-21 01:00:00,10.45,12.442711792307458
443,2012-08-24 01:00:00,10.25,12.204573767574303
444,2012-08-27 01:00:00,10.99,13.085684459086984
445,2012-08-30 01:00:00,11.14,13.264287977636851
446,2012-09-02 01:00:00,10.36,12.28075036623784
447,2012-09-05 01:00:00,10.59,12.553392507573236
448,2012-09-08 01:00:00,11.27,13.359464925434407
449,2012-09-11 01:00:00,11.14,13.205362845549184
450,2012-09-14 01:00:00,11.48,13.60839905447977
451,2012-09-17 01:00:00,11.98,14.20109936173063
452,2012-09-20 01:00:00,12.63,14.971609761156751
453,2012-09-23 01:00:00,12.4,14.698967619821353
454,2012-09-26 01:00:00,12.24,14.509303521501078
455,2012-09-29 01:00:00,12.46,14.770091656691458
456,2012-10-02 01:00:00,12.58,14.918141770816671
457,2012-10-05 01:00:00,13.07,15.499214065546415
458,2012-10-08 01:00:00,12.58,14.918141770816671
459,2012-10-11 01:00:00,12.16,14.420079803905464
460,2012-10-14 01:00:00,12.1,14.348928094346718
461,2012-10-17 01:00:00,11.99,14.218483293489022
462,2012-10-20 01:00:00,11.94,14.159190202190068
463,2012-10-23 01:00:00,11.86,14.064321256111741
464,2012-10-26 01:00:00,11.56,13.708562708318022
465,2012-10-29 01:00:00,10.69,12.676862919716234
466,2012-11-01 01:00:00,11.17,13.309136438465648
467,2012-11-04 01:00:00,10.62,12.653807428514341
468,2012-11-07 00:00:00,10.97,13.070834980301537
469,2012-11-10 00:00:00,11.04,13.154240490658974
470,2012-11-13 00:00:00,11.17,13.309136438465648
471,2012-11-16 00:00:00,11.28,13.440202240455909
472,2012-11-19 00:00:00,11.82,14.083616177499012
473,2012-11-22 00:00:00,11.9,14.178936760764657
474,2012-11-25 00:00:00,12.46,14.846180843624172
475,2012-11-28 00:00:00,12.5,14.893841135256991
476,2012-12-01 00:00:00,12.66,15.125215482510965
477,2012-12-04 00:00:00,12.75,15.23274071105962
478,2012-12-07 00:00:00,13.69,16.35578198701225
479,2012-12-10 00:00:00,13.53,16.164626025147975
480,2012-12-13 00:00:00,13.8,16.487201710793943
481,2012-12-16 00:00:00,13.75,16.427465472711354
482,2012-12-19 00:00:00,13.4,16.009311806133248
483,2012-12-22 00:00:00,13.63,16.28409850131315
484,2012-12-25 00:00:00,13.45,16.069048044215833
485,2012-12-28 00:00:00,13.51,16.14073152991494
486,2012-12-31 00:00:00,13.57,16.212415015614045
487,2013-01-03 00:00:00,13.42,15.985931040472469
488,2013-01-06 00:00:00,13.54,16.128875282265067
489,2013-01-09 00:00:00,13.84,16.48623588674657
490,2013-01-12 00:00:00,14.31,17.046100833767586
491,2013-01-15 00:00:00,14.34,17.081836894215737
492,2013-01-18 00:00:00,15.53,18.499367291992357
493,2013-01-21 00:00:00,16.15,19.237912541254126
494,2013-01-24 00:00:00,17.97,21.405900208441896
495,2013-01-27 00:00:00,17.71,21.09618768455793
496,2013-01-30 00:00:00,19.78,23.561975855480288
497,2013-02-02 00:00:00,21.25,25.107412368736163
498,2013-02-05 00:00:00,20.99,24.800215793871626
499,2013-02-08 00:00:00,22.15,26.170785127882635
500,2013-02-11 00:00:00,23.97,28.32116115193439
501,2013-02-14 00:00:00,24.3,28.711064496954766
502,2013-02-17 00:00:00,27.39,32.36197763669099
503,2013-02-20 00:00:00,29.48,34.83136548848669
504,2013-02-23 00:00:00,30.52,36.06015178794483
505,2013-02-26 00:00:00,30.4,35.91836875339197
506,2013-03-01 00:00:00,33.36,39.31289969197458
507,2013-03-04 00:00:00,34.25,40.361715061454724
508,2013-03-07 00:00:00,42.0,49.494657885579514
509,2013-03-10 00:00:00,46.93,55.304387965958256
510,2013-03-13 01:00:00,44.32,52.228648511640095
511,2013-03-16 01:00:00,46.9,55.26903463889712
512,2013-03-19 01:00:00,52.12,61.42051354753343
513,2013-03-22 01:00:00,70.25,82.7857075348086
514,2013-03-25 01:00:00,71.93,84.76549385023178
515,2013-03-28 01:00:00,88.8,104.64584810093955
516,2013-03-31 01:00:00,92.5,109.00609177181202
517,2013-04-03 01:00:00,117.34,138.42255613230063
518,2013-04-06 01:00:00,142.1,167.6312018612572
519,2013-04-09 01:00:00,186.96,220.55122800830858
520,2013-04-12 01:00:00,124.9,147.34086637910644
521,2013-04-15 01:00:00,100.0,117.9670667566905
522,2013-04-18 01:00:00,93.9,110.77107568453239
523,2013-04-21 01:00:00,127.5,150.4080101147804
524,2013-04-24 01:00:00,142.5,168.10307012828397
525,2013-04-27 01:00:00,137.0,161.61488145666598
526,2013-04-30 01:00:00,144.54,170.50959829012044
527,2013-05-03 01:00:00,103.3,121.64340509562342
528,2013-05-06 01:00:00,115.98,136.5750447530533
529,2013-05-09 01:00:00,113.35,133.47802485565262
530,2013-05-12 01:00:00,115.68,136.22177252141066
531,2013-05-15 01:00:00,112.0,131.88829981326066
532,2013-05-18 01:00:00,123.32,145.21843868724378
533,2013-05-21 01:00:00,122.02,143.68759235012556
534,2013-05-24 01:00:00,126.7,149.1986391637511
535,2013-05-27 01:00:00,133.5,157.2061430809848
536,2013-05-30 01:00:00,132.3,155.79305415441416
537,2013-06-02 01:00:00,129.3,151.89582619569688
538,2013-06-05 01:00:00,121.42,142.63875650952448
539,2013-06-08 01:00:00,111.5,130.9851865492668
540,2013-06-11 01:00:00,106.1,124.64150935315882
541,2013-06-14 01:00:00,103.9,122.05704827326299
542,2013-06-17 01:00:00,99.9,117.35802812799783
543,2013-06-20 01:00:00,107.68,126.49762231053859
544,2013-06-23 01:00:00,108.35,127.2847081848705
545,2013-06-26 01:00:00,103.89,122.04530072289984
546,2013-06-29 01:00:00,94.65,111.19056418733727
547,2013-07-02 01:00:00,87.0,102.16343601774004
548,2013-07-05 01:00:00,80.04,93.99036113632083
549,2013-07-08 01:00:00,75.0,88.07192760150002
550,2013-07-11 01:00:00,87.9,103.22029914895803
551,2013-07-14 01:00:00,98.0,115.08065206596004
552,2013-07-17 01:00:00,97.05,113.96507431634102
553,2013-07-20 01:00:00,92.0,108.03489785784004
554,2013-07-23 01:00:00,91.99,108.02315493415982
555,2013-07-26 01:00:00,97.0,113.90635969794003
556,2013-07-29 01:00:00,98.7,115.90265672357404
557,2013-08-01 01:00:00,106.2,124.56001231416514
558,2013-08-04 01:00:00,104.95,123.09391047430914
559,2013-08-07 01:00:00,106.56,124.98224964404366
560,2013-08-10 01:00:00,102.8,120.57221530975683
561,2013-08-13 01:00:00,106.64,125.07608016179444
562,2013-08-16 01:00:00,98.08,115.0362147624606
563,2013-08-19 01:00:00,99.3,116.46713015816006
564,2013-08-22 01:00:00,110.43,129.52130094023784
565,2013-08-25 01:00:00,109.04,127.89099569431797
566,2013-08-28 01:00:00,117.72,138.07160687027795
567,2013-08-31 01:00:00,124.84,146.4225229500977
568,2013-09-03 01:00:00,130.09,152.4029054149281
569,2013-09-06 01:00:00,122.63,143.6633737491939
570,2013-09-09 01:00:00,118.18,138.45011424349454
571,2013-09-12 01:00:00,126.54,148.24401300026906
572,2013-09-15 01:00:00,124.05,145.3269307150575
573,2013-09-18 01:00:00,139.15,163.016867464734
574,2013-09-21 01:00:00,123.04,144.14369653511227
575,2013-09-24 01:00:00,122.65,143.6868041289948
576,2013-09-27 01:00:00,124.65,146.0298421090844
577,2013-09-30 01:00:00,127.01,148.79462692559014
578,2013-10-03 01:00:00,103.85,121.97637082202222
579,2013-10-06 01:00:00,121.2,142.35470528289932
580,2013-10-09 01:00:00,124.12,145.78437309994604
581,2013-10-12 01:00:00,127.41,149.64862211298845
582,2013-10-15 01:00:00,135.17,158.76308179116748
583,2013-10-18 01:00:00,143.94,169.06383068003734
584,2013-10-21 01:00:00,186.12,218.60608702354142
585,2013-10-24 01:00:00,203.7,239.25456655219958
586,2013-10-27 01:00:00,179.56,210.90107987291586
587,2013-10-30 01:00:00,216.0,253.7014549596225
588,2013-11-02 01:00:00,203.0,238.92036263939008
589,2013-11-05 00:00:00,229.95,270.6391004380677
590,2013-11-08 00:00:00,291.02,342.5152903217502
591,2013-11-11 00:00:00,328.0,386.03881254049236
592,2013-11-14 00:00:00,393.0,462.5404064890655
593,2013-11-17 00:00:00,437.24,514.6085682780637
594,2013-11-20 00:00:00,547.0,643.7903367672235
595,2013-11-23 00:00:00,795.0,935.6733413710105
596,2013-11-26 00:00:00,814.56,958.6944364115348
597,2013-11-29 00:00:00,1014.1,1193.5425603576625
598,2013-12-02 00:00:00,955.01,1124.0931868405357
599,2013-12-05 00:00:00,1136.9,1338.1865573334364
600,2013-12-08 00:00:00,705.91,830.8903797055555
601,2013-12-11 00:00:00,978.76,1152.0480911739592
602,2013-12-14 00:00:00,885.0,1041.688014108621
603,2013-12-17 00:00:00,690.0,812.1635364236705
604,2013-12-20 00:00:00,685.3,806.6314079871614
605,2013-12-23 00:00:00,614.11,722.8373179031018
606,2013-12-26 00:00:00,679.02,799.2395427571025
607,2013-12-29 00:00:00,715.0,841.5897515114847
608,2014-01-01 00:00:00,732.0,858.40609449546
609,2014-01-04 00:00:00,807.39,946.8148861129637
610,2014-01-07 00:00:00,915.69,1073.8167714051199
611,2014-01-10 00:00:00,826.28,968.9669231690008
612,2014-01-13 00:00:00,844.04,989.7938251338087
613,2014-01-16 00:00:00,841.83,987.2021892474222
614,2014-01-19 00:00:00,811.2,951.2828194736574
615,2014-01-22 00:00:00,824.78,967.207894286838
616,2014-01-25 00:00:00,780.02,914.7184724430992
617,2014-01-28 00:00:00,747.57,876.6648142923101
618,2014-01-31 00:00:00,800.0,938.1487371535081
619,2014-02-03 00:00:00,814.34,951.4466903199151
620,2014-02-06 00:00:00,781.0,912.4933874546919
621,2014-02-09 00:00:00,680.8,795.4231730847044
622,2014-02-12 00:00:00,675.1,788.763490231322
623,2014-02-15 00:00:00,670.29,783.1436525953974
624,2014-02-18 00:00:00,629.96,736.023475494184
625,2014-02-21 00:00:00,563.0,657.7897274481325
626,2014-02-24 00:00:00,611.05,713.9296855367342
627,2014-02-27 00:00:00,585.21,683.7391232680669
628,2014-03-02 00:00:00,567.48,658.7814230637387
629,2014-03-05 00:00:00,673.28,781.6035041241171
630,2014-03-08 00:00:00,631.99,733.6703876119901
631,2014-03-11 01:00:00,629.33,730.5824222469561
632,2014-03-14 01:00:00,641.01,744.1416085114668
633,2014-03-17 01:00:00,634.99,737.1530553169159
634,2014-03-20 01:00:00,611.2,709.5355004168555
635,2014-03-23 01:00:00,563.01,653.5922481833994
636,2014-03-26 01:00:00,585.79,680.0373049561349
637,2014-03-29 01:00:00,499.6,579.9802617936207
638,2014-04-01 01:00:00,457.49,529.3500788789904
639,2014-04-04 01:00:00,448.72,519.202534251198
640,2014-04-07 01:00:00,458.0,529.9401869474252
641,2014-04-10 01:00:00,441.93,511.34599741850576
642,2014-04-13 01:00:00,423.37,489.87069202605113
643,2014-04-16 01:00:00,523.0,605.150038806776
644,2014-04-19 01:00:00,482.11,557.8372566140245
645,2014-04-22 01:00:00,498.38,576.662861071742
646,2014-04-25 01:00:00,502.15,581.0250324795843
647,2014-04-28 01:00:00,438.8,507.72435378281705
648,2014-05-01 01:00:00,452.03,521.2120609499789
649,2014-05-04 01:00:00,440.0,507.3408995376208
650,2014-05-07 01:00:00,428.01,493.51586002522066
651,2014-05-10 01:00:00,449.0,517.7183270281631
652,2014-05-13 01:00:00,442.45,510.1658659100462
653,2014-05-16 01:00:00,446.53,514.8702997057587
654,2014-05-19 01:00:00,446.89,515.2853968053804
655,2014-05-22 01:00:00,493.97,569.5708730559058
656,2014-05-25 01:00:00,527.91,608.7053051702396
657,2014-05-28 01:00:00,572.7,660.3503026481715
658,2014-05-31 01:00:00,621.3,716.3884110970995
659,2014-06-03 01:00:00,662.0,761.898692220875
660,2014-06-06 01:00:00,661.48,761.30022194904
661,2014-06-09 01:00:00,657.11,756.270769856887
662,2014-06-12 01:00:00,624.97,719.2807034400005
663,2014-06-15 01:00:00,572.28,658.639552241937
664,2014-06-18 01:00:00,608.0,699.7498562995348
665,2014-06-21 01:00:00,593.48,683.0387248629077
666,2014-06-24 01:00:00,588.25,677.0194950134891
667,2014-06-27 01:00:00,577.34,664.4631283486405
668,2014-06-30 01:00:00,599.99,690.531112304536
669,2014-07-03 01:00:00,650.49,748.9440163693599
670,2014-07-06 01:00:00,631.0,726.5041343126968
671,2014-07-09 01:00:00,624.97,719.561471983211
672,2014-07-12 01:00:00,634.0,729.9581951731375
673,2014-07-15 01:00:00,621.21,715.2323823714587
674,2014-07-18 01:00:00,625.8,720.5170954879327
675,2014-07-21 01:00:00,627.0,721.8987198321091
676,2014-07-24 01:00:00,620.43,714.3343265477439
677,2014-07-27 01:00:00,595.9,686.0916222455404
678,2014-07-30 01:00:00,585.5,674.1175445960126
679,2014-08-02 01:00:00,595.76,687.0782066158787
680,2014-08-05 01:00:00,588.5,678.7053924289054
681,2014-08-08 01:00:00,585.02,674.6919773640751
682,2014-08-11 01:00:00,590.74,681.2887400568421
683,2014-08-14 01:00:00,549.98,634.2810394699226
684,2014-08-17 01:00:00,523.88,604.1804264836958
685,2014-08-20 01:00:00,490.0,565.1072936111531
686,2014-08-23 01:00:00,515.69,594.7350617190523
687,2014-08-26 01:00:00,501.55,578.4276798177018
688,2014-08-29 01:00:00,506.61,584.2632775843803
689,2014-09-01 01:00:00,478.87,551.855975482185
690,2014-09-04 01:00:00,474.5,546.8199310173885
691,2014-09-07 01:00:00,479.59,552.6857127853095
692,2014-09-10 01:00:00,473.35,545.4946561582315
693,2014-09-13 01:00:00,474.62,546.9582205679092
694,2014-09-16 01:00:00,470.83,542.5905755972962
695,2014-09-19 01:00:00,425.56,490.4208426633505
696,2014-09-22 01:00:00,401.15,462.290443261592
697,2014-09-25 01:00:00,423.68,488.2543063718591
698,2014-09-28 01:00:00,400.39,461.4146094416273
699,2014-10-01 01:00:00,390.18,450.78096052360036
700,2014-10-04 01:00:00,358.9,414.6426949918503
701,2014-10-07 01:00:00,327.61,378.49287630615794
702,2014-10-10 01:00:00,363.61,420.08423049870913
703,2014-10-13 01:00:00,380.8,439.9441021256523
704,2014-10-16 01:00:00,394.84,456.1647302607472
705,2014-10-19 01:00:00,391.0,451.72831914687515
706,2014-10-22 01:00:00,385.89,445.82465748232136
707,2014-10-25 01:00:00,358.49,414.16901568021296
708,2014-10-28 01:00:00,350.9,405.4001718379501
709,2014-10-31 01:00:00,345.3,398.9304056302199
710,2014-11-03 00:00:00,324.36,376.7724532184916
711,2014-11-06 00:00:00,338.63,393.34830383949253
